code,name,year,industry
000848,承德露露,2022,S34
000848,承德露露,2023,S34
000848,承德露露,2024,S34
000850,华茂股份,2022,S35
000850,华茂股份,2023,S35
000850,华茂股份,2024,S35
000852,石化机械,2022,S64
000852,石化机械,2023,S64
000852,石化机械,2024,S64
000856,冀东装备,2022,S64
000856,冀东装备,2023,S64
000856,冀东装备,2024,S64
000858,五粮液,2022,S34
000858,五粮液,2023,S34
000858,五粮液,2024,S34
000859,国风新材,2022,S22
000859,国风新材,2023,S22
000859,国风新材,2024,S22
000860,顺鑫农业,2022,S34
000860,顺鑫农业,2023,S34
000860,顺鑫农业,2024,S34
000862,银星能源,2022,S41
000862,银星能源,2023,S41
000862,银星能源,2024,S41
000863,三湘印象,2022,S43
000863,三湘印象,2023,S43
000863,三湘印象,2024,S43
000868,安凯客车,2022,S28
000868,安凯客车,2023,S28
000868,安凯客车,2024,S28
000869,张裕A,2022,S34
000869,张裕A,2023,S34
000869,张裕A,2024,S34
000875,电投绿能,2022,S41
000875,电投绿能,2023,S41
000875,电投绿能,2024,S41
000876,新希望,2022,S11
000876,新希望,2023,S11
000876,新希望,2024,S11
000877,天山股份,2022,S61
000877,天山股份,2023,S61
000877,天山股份,2024,S61
000878,云南铜业,2022,S24
000878,云南铜业,2023,S24
000878,云南铜业,2024,S24
000880,潍柴重机,2022,S28
000880,潍柴重机,2023,S28
000880,潍柴重机,2024,S28
000881,中广核技,2022,S22
000881,中广核技,2023,S22
000881,中广核技,2024,S22
000882,华联股份,2022,S45
000882,华联股份,2023,S45
000882,华联股份,2024,S45
000883,湖北能源,2022,S41
000883,湖北能源,2023,S41
000883,湖北能源,2024,S41
000885,城发环境,2022,S42
000885,城发环境,2023,S42
000885,城发环境,2024,S76
000886,海南高速,2022,S43
000886,海南高速,2023,S43
000886,海南高速,2024,S43
000887,中鼎股份,2022,S28
000887,中鼎股份,2023,S28
000887,中鼎股份,2024,S28
000888,峨眉山A,2022,S46
000888,峨眉山A,2023,S46
000888,峨眉山A,2024,S46
000889,中嘉博创,2022,S73
000889,中嘉博创,2023,S73
000889,中嘉博创,2024,S73
000890,法尔胜,2022,S76
000890,法尔胜,2023,S76
000890,法尔胜,2024,S76
000892,欢瑞世纪,2022,S72
000892,欢瑞世纪,2023,S72
000892,欢瑞世纪,2024,S72
000893,亚钾国际,2022,S22
000893,亚钾国际,2023,S22
000893,亚钾国际,2024,S22
000895,双汇发展,2022,S34
000895,双汇发展,2023,S34
000895,双汇发展,2024,S34
000897,津滨发展,2022,S43
000897,津滨发展,2023,S43
000897,津滨发展,2024,S43
000898,鞍钢股份,2022,S23
000898,鞍钢股份,2023,S23
000898,鞍钢股份,2024,S23
000899,赣能股份,2022,S41
000899,赣能股份,2023,S41
000899,赣能股份,2024,S41
000900,现代投资,2022,S42
000900,现代投资,2023,S42
000900,现代投资,2024,S42
000901,航天科技,2022,S28
000901,航天科技,2023,S28
000901,航天科技,2024,S28
000902,新洋丰,2022,S22
000902,新洋丰,2023,S22
000902,新洋丰,2024,S22
000903,ST云动,2022,S28
000903,ST云动,2023,S28
000903,ST云动,2024,S28
000905,厦门港务,2022,S42
000905,厦门港务,2023,S42
000905,厦门港务,2024,S42
000906,浙商中拓,2022,S42
000906,浙商中拓,2023,S42
000906,浙商中拓,2024,S42
000908,*ST景峰,2022,S37
000908,*ST景峰,2023,S37
000908,*ST景峰,2024,S37
000909,ST数源,2022,S43
000909,ST数源,2023,S43
000909,ST数源,2024,S43
000910,大亚圣象,2022,S36
000910,大亚圣象,2023,S36
000910,大亚圣象,2024,S36
000911,广农糖业,2022,S11
000911,广农糖业,2023,S11
000911,广农糖业,2024,S11
000912,泸天化,2022,S22
000912,泸天化,2023,S22
000912,泸天化,2024,S22
000913,钱江摩托,2022,S28
000913,钱江摩托,2023,S28
000913,钱江摩托,2024,S28
000915,华特达因,2022,S37
000915,华特达因,2023,S37
000915,华特达因,2024,S37
000917,电广传媒,2022,S72
000917,电广传媒,2023,S72
000917,电广传媒,2024,S72
000919,金陵药业,2022,S37
000919,金陵药业,2023,S37
000919,金陵药业,2024,S37
000920,沃顿科技,2022,S22
000920,沃顿科技,2023,S22
000920,沃顿科技,2024,S22
000921,海信家电,2022,S33
000921,海信家电,2023,S33
000921,海信家电,2024,S33
000922,佳电股份,2022,S63
000922,佳电股份,2023,S63
000922,佳电股份,2024,S63
000923,河钢资源,2022,S23
000923,河钢资源,2023,S23
000923,河钢资源,2024,S23
000925,众合科技,2022,S64
000925,众合科技,2023,S64
000925,众合科技,2024,S64
000926,福星股份,2022,S43
000926,福星股份,2023,S43
000926,福星股份,2024,S43
000927,中国铁物,2022,S64
000927,中国铁物,2023,S64
000927,中国铁物,2024,S64
000928,中钢国际,2022,S62
000928,中钢国际,2023,S62
000928,中钢国际,2024,S62
000929,*ST兰黄,2022,S34
000929,*ST兰黄,2023,S34
000929,*ST兰黄,2024,S34
000930,中粮科技,2022,S11
000930,中粮科技,2023,S11
000930,中粮科技,2024,S11
000931,中关村,2022,S37
000931,中关村,2023,S37
000931,中关村,2024,S37
000932,华菱钢铁,2022,S23
000932,华菱钢铁,2023,S23
000932,华菱钢铁,2024,S23
000933,神火股份,2022,S24
000933,神火股份,2023,S24
000933,神火股份,2024,S24
000935,四川双马,2022,S61
000935,四川双马,2023,S49
000935,四川双马,2024,S49
000936,华西股份,2022,S22
000936,华西股份,2023,S22
000936,华西股份,2024,S22
000937,冀中能源,2022,S74
000937,冀中能源,2023,S74
000937,冀中能源,2024,S74
000938,紫光股份,2022,S71
000938,紫光股份,2023,S71
000938,紫光股份,2024,S71
000948,南天信息,2022,S71
000948,南天信息,2023,S71
000948,南天信息,2024,S71
000949,新乡化纤,2022,S22
000949,新乡化纤,2023,S22
000949,新乡化纤,2024,S22
000950,重药控股,2022,S37
000950,重药控股,2023,S37
000950,重药控股,2024,S37
000951,中国重汽,2022,S28
000951,中国重汽,2023,S28
000951,中国重汽,2024,S28
000952,广济药业,2022,S37
000952,广济药业,2023,S37
000952,广济药业,2024,S37
000953,河化股份,2022,S37
000953,河化股份,2023,S37
000953,河化股份,2024,S37
000955,欣龙控股,2022,S35
000955,欣龙控股,2023,S35
000955,欣龙控股,2024,S35
000957,中通客车,2022,S28
000957,中通客车,2023,S28
000957,中通客车,2024,S28
000958,电投产融,2022,S49
000958,电投产融,2023,S49
000958,电投产融,2024,S49
000959,首钢股份,2022,S23
000959,首钢股份,2023,S23
000959,首钢股份,2024,S23
000960,锡业股份,2022,S24
000960,锡业股份,2023,S24
000960,锡业股份,2024,S24
000962,东方钽业,2022,S24
000962,东方钽业,2023,S24
000962,东方钽业,2024,S24
000963,华东医药,2022,S37
000963,华东医药,2023,S37
000963,华东医药,2024,S37
000965,天保基建,2022,S43
000965,天保基建,2023,S43
000965,天保基建,2024,S43
000966,长源电力,2022,S41
000966,长源电力,2023,S41
000966,长源电力,2024,S41
000967,盈峰环境,2022,S76
000967,盈峰环境,2023,S76
000967,盈峰环境,2024,S76
000968,蓝焰控股,2022,S75
000968,蓝焰控股,2023,S75
000968,蓝焰控股,2024,S75
000969,安泰科技,2022,S24
000969,安泰科技,2023,S24
000969,安泰科技,2024,S24
000970,中科三环,2022,S24
000970,中科三环,2023,S24
000970,中科三环,2024,S24
000972,*ST中基,2022,S11
000972,*ST中基,2023,S11
000972,*ST中基,2024,S11
000973,佛塑科技,2022,S22
000973,佛塑科技,2023,S22
000973,佛塑科技,2024,S22
000975,山金国际,2022,S24
000975,山金国际,2023,S24
000975,山金国际,2024,S24
000977,浪潮信息,2022,S71
000977,浪潮信息,2023,S71
000977,浪潮信息,2024,S71
000978,桂林旅游,2022,S46
000978,桂林旅游,2023,S46
000978,桂林旅游,2024,S46
000980,众泰汽车,2022,S28
000980,众泰汽车,2023,S28
000980,众泰汽车,2024,S28
000981,山子高科,2022,S28
000981,山子高科,2023,S28
000981,山子高科,2024,S28
000983,山西焦煤,2022,S74
000983,山西焦煤,2023,S74
000983,山西焦煤,2024,S74
000985,大庆华科,2022,S75
000985,大庆华科,2023,S75
000985,大庆华科,2024,S75
000987,越秀资本,2022,S49
000987,越秀资本,2023,S49
000987,越秀资本,2024,S49
000988,华工科技,2022,S64
000988,华工科技,2023,S64
000988,华工科技,2024,S64
000989,九芝堂,2022,S37
000989,九芝堂,2023,S37
000989,九芝堂,2024,S37
000990,诚志股份,2022,S22
000990,诚志股份,2023,S22
000990,诚志股份,2024,S22
000993,闽东电力,2022,S41
000993,闽东电力,2023,S41
000993,闽东电力,2024,S41
000995,皇台酒业,2022,S34
000995,皇台酒业,2023,S34
000995,皇台酒业,2024,S34
000997,新大陆,2022,S71
000997,新大陆,2023,S71
000997,新大陆,2024,S71
000998,隆平高科,2022,S11
000998,隆平高科,2023,S11
000998,隆平高科,2024,S11
000999,华润三九,2022,S37
000999,华润三九,2023,S37
000999,华润三九,2024,S37
001201,东瑞股份,2022,S11
001201,东瑞股份,2023,S11
001201,东瑞股份,2024,S11
001202,炬申股份,2022,S42
001202,炬申股份,2023,S42
001202,炬申股份,2024,S42
001203,大中矿业,2022,S23
001203,大中矿业,2023,S23
001203,大中矿业,2024,S23
001205,盛航股份,2022,S42
001205,盛航股份,2023,S42
001205,盛航股份,2024,S42
001206,依依股份,2022,S77
001206,依依股份,2023,S77
001206,依依股份,2024,S77
001207,联科科技,2022,S22
001207,联科科技,2023,S22
001207,联科科技,2024,S22
001208,华菱线缆,2022,S63
001208,华菱线缆,2023,S63
001208,华菱线缆,2024,S63
001209,洪兴股份,2022,S35
001209,洪兴股份,2023,S35
001209,洪兴股份,2024,S35
001210,金房能源,2022,S41
001210,金房能源,2023,S41
001210,金房能源,2024,S41
001211,双枪科技,2022,S36
001211,双枪科技,2023,S36
001211,双枪科技,2024,S36
001212,中旗新材,2022,S61
001212,中旗新材,2023,S61
001212,中旗新材,2024,S61
001213,中铁特货,2022,S42
001213,中铁特货,2023,S42
001213,中铁特货,2024,S42
001215,千味央厨,2022,S34
001215,千味央厨,2023,S34
001215,千味央厨,2024,S34
001216,华瓷股份,2022,S36
001216,华瓷股份,2023,S36
001216,华瓷股份,2024,S36
001217,华尔泰,2022,S22
001217,华尔泰,2023,S22
001217,华尔泰,2024,S22
001218,丽臣实业,2022,S22
001218,丽臣实业,2023,S22
001218,丽臣实业,2024,S22
001219,青岛食品,2022,S34
001219,青岛食品,2023,S34
001219,青岛食品,2024,S34
001222,源飞宠物,2022,S36
001222,源飞宠物,2023,S36
001222,源飞宠物,2024,S36
001223,欧克科技,2022,S64
001223,欧克科技,2023,S64
001223,欧克科技,2024,S64
001225,和泰机电,2022,S64
001225,和泰机电,2023,S64
001225,和泰机电,2024,S64
001226,拓山重工,2022,S64
001226,拓山重工,2023,S64
001226,拓山重工,2024,S64
001227,兰州银行,2022,S48
001227,兰州银行,2023,S48
001227,兰州银行,2024,S48
001228,永泰运,2022,S42
001228,永泰运,2023,S42
001228,永泰运,2024,S42
001229,魅视科技,2022,S71
001229,魅视科技,2023,S71
001229,魅视科技,2024,S71
001230,劲旅环境,2022,S76
001230,劲旅环境,2023,S76
001230,劲旅环境,2024,S76
001231,农心科技,2022,S22
001231,农心科技,2023,S22
001231,农心科技,2024,S22
001234,泰慕士,2022,S35
001234,泰慕士,2023,S35
001234,泰慕士,2024,S35
001236,弘业期货,2022,S49
001236,弘业期货,2023,S49
001236,弘业期货,2024,S49
001238,浙江正特,2022,S36
001238,浙江正特,2023,S36
001238,浙江正特,2024,S36
001239,永达股份,2023,S64
001239,永达股份,2024,S64
001255,博菲电气,2022,S22
001255,博菲电气,2023,S22
001255,博菲电气,2024,S22
001256,炜冈科技,2022,S64
001256,炜冈科技,2023,S64
001256,炜冈科技,2024,S64
001258,立新能源,2022,S41
001258,立新能源,2023,S41
001258,立新能源,2024,S41
001259,利仁科技,2022,S33
001259,利仁科技,2023,S33
001259,利仁科技,2024,S33
001260,坤泰股份,2022,S28
001260,坤泰股份,2023,S28
001260,坤泰股份,2024,S28
001266,宏英智能,2022,S64
001266,宏英智能,2023,S64
001266,宏英智能,2024,S64
001267,汇绿生态,2022,S62
001267,汇绿生态,2023,S62
001267,汇绿生态,2024,S62
001268,联合精密,2022,S33
001268,联合精密,2023,S33
001268,联合精密,2024,S33
001269,欧晶科技,2022,S63
001269,欧晶科技,2023,S63
001269,欧晶科技,2024,S63
001270,*ST铖昌,2022,S65
001270,*ST铖昌,2023,S65
001270,*ST铖昌,2024,S65
001277,速达股份,2022,S64
001277,速达股份,2023,S64
001277,速达股份,2024,S64
001278,一彬科技,2022,S28
001278,一彬科技,2023,S28
001278,一彬科技,2024,S28
001279,强邦新材,2024,S36
001282,三联锻造,2023,S28
001282,三联锻造,2024,S28
001283,豪鹏科技,2022,S63
001283,豪鹏科技,2023,S63
001283,豪鹏科技,2024,S63
001285,瑞立科密,2022,S28
001285,瑞立科密,2023,S28
001285,瑞立科密,2024,S28
001286,陕西能源,2022,S74
001286,陕西能源,2023,S41
001286,陕西能源,2024,S41
001287,中电港,2022,S27
001287,中电港,2023,S27
001287,中电港,2024,S27
001288,运机集团,2022,S64
001288,运机集团,2023,S64
001288,运机集团,2024,S64
001289,龙源电力,2022,S41
001289,龙源电力,2023,S41
001289,龙源电力,2024,S41
001296,长江材料,2022,S22
001296,长江材料,2023,S22
001296,长江材料,2024,S22
001298,好上好,2022,S27
001298,好上好,2023,S27
001298,好上好,2024,S27
001299,美能能源,2022,S41
001299,美能能源,2023,S41
001299,美能能源,2024,S41
001300,三柏硕,2022,S36
001300,三柏硕,2023,S36
001300,三柏硕,2024,S36
001301,尚太科技,2022,S63
001301,尚太科技,2023,S63
001301,尚太科技,2024,S63
001306,夏厦精密,2023,S64
001306,夏厦精密,2024,S64
001308,康冠科技,2022,S27
001308,康冠科技,2023,S27
001308,康冠科技,2024,S27
001309,德明利,2022,S71
001309,德明利,2023,S71
001309,德明利,2024,S27
001311,多利科技,2022,S28
001311,多利科技,2023,S28
001311,多利科技,2024,S28
001313,粤海饲料,2022,S11
001313,粤海饲料,2023,S11
001313,粤海饲料,2024,S11
001314,亿道信息,2022,S27
001314,亿道信息,2023,S27
001314,亿道信息,2024,S27
001316,润贝航科,2022,S75
001316,润贝航科,2023,S75
001316,润贝航科,2024,S75
001317,三羊马,2022,S42
001317,三羊马,2023,S42
001317,三羊马,2024,S42
001318,阳光乳业,2022,S34
001318,阳光乳业,2023,S34
001318,阳光乳业,2024,S34
001319,铭科精技,2022,S28
001319,铭科精技,2023,S28
001319,铭科精技,2024,S28
001322,箭牌家居,2022,S36
001322,箭牌家居,2023,S36
001322,箭牌家居,2024,S36
001323,慕思股份,2022,S36
001323,慕思股份,2023,S36
001323,慕思股份,2024,S36
001324,长青科技,2022,S64
001324,长青科技,2023,S64
001324,长青科技,2024,S64
001326,联域股份,2023,S33
001326,联域股份,2024,S33
001328,登康口腔,2022,S77
001328,登康口腔,2023,S77
001328,登康口腔,2024,S77
001330,博纳影业,2022,S72
001330,博纳影业,2023,S72
001330,博纳影业,2024,S72
001331,胜通能源,2022,S41
001331,胜通能源,2023,S41
001331,胜通能源,2024,S41
001332,锡装股份,2022,S64
001332,锡装股份,2023,S64
001332,锡装股份,2024,S64
001333,光华股份,2022,S22
001333,光华股份,2023,S22
001333,光华股份,2024,S22
001335,信凯科技,2024,S22
001336,楚环科技,2022,S76
001336,楚环科技,2023,S76
001336,楚环科技,2024,S76
001337,四川黄金,2022,S24
001337,四川黄金,2023,S24
001337,四川黄金,2024,S24
001338,永顺泰,2022,S11
001338,永顺泰,2023,S11
001338,永顺泰,2024,S11
001339,智微智能,2022,S71
001339,智微智能,2023,S71
001339,智微智能,2024,S71
001356,富岭股份,2024,S36
001358,兴欣新材,2023,S22
001358,兴欣新材,2024,S22
001359,平安电工,2023,S22
001359,平安电工,2024,S22
001360,南矿集团,2022,S64
001360,南矿集团,2023,S64
001360,南矿集团,2024,S64
001366,播恩集团,2022,S11
001366,播恩集团,2023,S11
001366,播恩集团,2024,S11
001367,海森药业,2022,S37
001367,海森药业,2023,S37
001367,海森药业,2024,S37
001368,通达创智,2022,S36
001368,通达创智,2023,S36
001368,通达创智,2024,S36
001373,翔腾新材,2023,S27
001373,翔腾新材,2024,S27
001376,百通能源,2022,S41
001376,百通能源,2023,S41
001376,百通能源,2024,S41
001378,德冠新材,2023,S22
001378,德冠新材,2024,S22
001379,腾达科技,2023,S64
001379,腾达科技,2024,S64
001380,华纬科技,2023,S28
001380,华纬科技,2024,S28
001382,新亚电缆,2024,S63
001387,雪祺电气,2023,S33
001387,雪祺电气,2024,S33
001388,信通电子,2022,S64
001388,信通电子,2023,S64
001388,信通电子,2024,S64
001389,广合科技,2023,S27
001389,广合科技,2024,S27
001390,古麒绒材,2022,S35
001390,古麒绒材,2023,S35
001390,古麒绒材,2024,S35
001391,国货航,2024,S42
001395,亚联机械,2024,S64
001400,江顺科技,2024,S64
001696,宗申动力,2022,S64
001696,宗申动力,2023,S64
001696,宗申动力,2024,S64
001872,招商港口,2022,S42
001872,招商港口,2023,S42
001872,招商港口,2024,S42
001896,豫能控股,2022,S41
001896,豫能控股,2023,S41
001896,豫能控股,2024,S41
001914,招商积余,2022,S43
001914,招商积余,2023,S43
001914,招商积余,2024,S43
001965,招商公路,2022,S42
001965,招商公路,2023,S42
001965,招商公路,2024,S42
